Phoenixcoin;0.036939
Digitalcoin;0.03181
Megacoin;0.012321
Freicoin;0.010784
Fastcoin;0.004533
Mincoin;0.038897
Peercoin;0.139766
Infinitecoin;4e-07
Bitcoin;90.76
Primecoin;1.04
Namecoin;0.488274
Feathercoin;0.080774
Novacoin;3.85
Litecoin;2.92
GoldCoin;0.000726
Terracoin;0.14975
Argentum;0.08395
Anoncoin;0.160393
WorldCoin;0.010994
Ixcoin;0.003849
BitBar;4.12
Phoenixcoin;0.036733
Digitalcoin;0.033622
Megacoin;0.013513
Freicoin;0.010905
Fastcoin;0.012093
Mincoin;0.034812
Peercoin;0.139247
Infinitecoin;3.8e-07
Bitcoin;91.61
Primecoin;0.82449
Namecoin;0.53317
Feathercoin;0.080617
Novacoin;4.4
Litecoin;2.89
GoldCoin;0.000762
Terracoin;0.15024
Argentum;0.081533
Anoncoin;0.155982
WorldCoin;0.011463
Ixcoin;0.004014
BitBar;4.3
Phoenixcoin;0.039376
Digitalcoin;0.030101
Megacoin;0.012757
Freicoin;0.010517
Fastcoin;0.013713
Mincoin;0.033924
Peercoin;0.144293
Infinitecoin;3.8e-07
Bitcoin;95.56
Primecoin;0.917362
Namecoin;0.577594
Feathercoin;0.084091
Novacoin;4.3
Litecoin;2.99
GoldCoin;0.000728
Terracoin;0.143338
Argentum;0.06283
Anoncoin;0.132315
WorldCoin;0.010462
Ixcoin;0.003732
BitBar;4.26
Phoenixcoin;0.021265
Digitalcoin;0.030674
Megacoin;0.011801
Freicoin;0.009687
Fastcoin;0.013475
Mincoin;0.031188
Peercoin;0.13704
Infinitecoin;3.5e-07
Bitcoin;94.51
Primecoin;0.860061
Namecoin;0.577456
Feathercoin;0.084114
Novacoin;4.64
Litecoin;2.94
GoldCoin;0.000725
Terracoin;0.147436
Argentum;0.053513
Anoncoin;0.106592
WorldCoin;0.00999
Ixcoin;0.004069
BitBar;3.63
Phoenixcoin;0.032316
Digitalcoin;0.028104
Megacoin;0.012306
Freicoin;0.010072
Fastcoin;0.010417
Mincoin;0.03101
Peercoin;0.138567
Infinitecoin;4.9e-07
Bitcoin;96.9
Primecoin;0.805144
CasinoCoin;0.003891
Namecoin;0.61047
