SpreadCoin;0.037534
PayCoin;0.043817
Bitstar;0.003333
Ratecoin;0.000295
Titcoin;0.000558
Nyancoin;6.7e-05
Rimbit;0.009309
LiteBar;0.061515
Marscoin;0.000638
Joincoin;0.02166
SmartCoin;0.000634
Halcyon;0.001515
NEM;0.000162
Cashcoin;0.000634
TEKcoin;0.002316
Mincoin;0.001975
Aricoin;0.000102
SecretCoin;0.00532
Coin(O);1.7e-05
TittieCoin;9e-06
Pakcoin;0.000391
Swing;0.006919
Bolivarcoin;0.000225
BoostCoin;0.045761
Quatloo;0.009333
GuccioneCoin;3.5e-05
GrandCoin;2.6e-05
IrishCoin;0.000565
Influxcoin;0.011727
Coin2.1;0.000425
GlobalBoost-Y;0.001069
SecureCoin;0.026133
Peercoin;0.415725
X-Coin;0.000343
ParallelCoin;0.005335
Datacoin;0.001615
RonPaulCoin;0.012156
8Bit;0.013259
RedCoin;0.000486
Nexus;0.002604
SoonCoin;0.000113
Money;2.2e-05
AmsterdamCoin;0.001317
Eurocoin;0.000126
Acoin;0.002343
Californium;0.000117
Virtacoin;1.7e-05
Emercoin;0.077721
BitQuark;0.000226
PLNcoin;0.000641
ARbit;0.000608
AnarchistsPrime;0.000404
Prime-XI;0.001982
Wild Beast Block;0.051937
SongCoin;0.000234
Vertcoin;0.021256
Infinitecoin;5e-06
ClubCoin;0.184331
Einsteinium;9.1e-05
Mooncoin;4e-07
Burst;7.4e-05
XRP;0.005955
RabbitCoin;2.1e-07
Bubble;0.000552
BetaCoin;0.000135
Quotient;0.000395
Axiom;0.004044
Storjcoin X;0.016343
Ubiq;0.028431
bitCNY;0.173155
Unobtanium;1.76
NavCoin;0.001886
WhiteCoin;0.000229
Dogecoin;0.000154
Gulden;0.001375
DigitalNote;6.4e-05
BitBay;0.000169
Blocknet;0.030604
LEOcoin;0.168106
Viacoin;0.004416
Boolberry;0.010917
Ethereum;0.948024
FairCoin;0.006301
bitUSD;0.995982
Counterparty;0.606546
CloakCoin;0.046908
Clams;1.44
Primecoin;0.065492
Bytecoin;3.1e-05
CasinoCoin;0.034151
DigiByte;0.00013
Namecoin;0.453751
GameCredits;0.013089
Stellar;0.001748
BitShares;0.00346
Aeon;0.015002
Feathercoin;0.003715
PACcoin;6.4e-09
Shift;0.002616
Global Currency Reserve;0.014746
Xaurum;109.77
Verge;1.5e-05
Diamond;0.349083
Siacoin;2.2e-05
Bean Cash;5e-05
FLO;0.000663
ECC;1e-06
Factom;0.591518
BlackCoin;0.027677
Dimecoin;3.9e-07
Myriad;4.2e-05
Augur;2.17
PotCoin;0.000747
Pandacoin;1e-06
GridCoin;0.008775
MonetaryUnit;0.000113
I/O Coin;0.017345
MaidSafeCoin;0.014395
VeriCoin;0.028087
Circuits of Value;7e-05
Pura;2.2e-05
Synereo;0.006836
NewYorkCoin;1.8e-07
Omni;2.78
DNotes;0.005974
Novacoin;0.918141
Auroracoin;0.037887
BitSend;0.001026
SolarCoin;0.015189
FoldingCoin;7.4e-05
GeoCoin;0.025988
OKCash;0.000529
Litecoin;3.51
SIBCoin;0.003635
Curecoin;0.008151
Expanse;0.037965
Capricoin;0.162969
ArtByte;7.8e-05
Sphere;0.004063
BitCrystals;0.027836
MonaCoin;0.059053
PinkCoin;0.000152
Bitcoin Plus;0.147551
Tether;1
StrongHands;3e-05
ExclusiveCoin;0.000752
Uniform Fiscal Object;9e-06
Kore;0.010463
NeosCoin;0.000888
Woodcoin;0.002995
Sprouts;9.2e-05
FedoraCoin;1e-06
Bela;0.000312
GoldCoin;0.002806
ReddCoin;1.8e-05
Terracoin;0.003002
DopeCoin;0.000104
TransferCoin;0.007842
Neutron;0.000549
NuBits;0.999185
CannabisCoin;0.001818
Universal Currency;0.000143
AudioCoin;0.000182
HunterCoin;0.002335
Argentum;0.001857
HyperStake;0.000385
DigitalPrice;5.2e-05
Deutsche eMark;0.003851
Zetacoin;0.001597
Bitzeny;5.6e-05
Monero;0.532668
Nxt;0.007198
SOILcoin;0.003402
Save and Gain;0.000155
Rubycoin;0.125653
Anoncoin;0.145002
Dotcoin;6.1e-05
MintCoin;2.9e-05
AsiaCoin;0.000477
Stealth;0.003446
GCN Coin;8.9e-08
42-coin;672.04
PetroDollar;3.5e-05
BlueCoin;3e-05
Elite;1.3e-05
Zeitcoin;3e-06
Bullion;0.240924
OBITS;0.067668
LiteDoge;4e-06
MaxCoin;0.004597
Manna;0.00023
Quark;0.002772
WorldCoin;0.006238
SuperCoin;0.000402
SounDAC;0.000902
Ixcoin;0.052074
BunnyCoin;9.2e-08
NobleCoin;2.1e-05
Trollcoin;3.7e-05
TeslaCoin;0.000291
Cryptonite;0.000202
e-Gulden;0.022897
Bitswift;0.021194
Pesetacoin;0.000108
SmileyCoin;4e-06
Orbitcoin;0.055773
Kobocoin;0.001777
Photon;1e-07
I0Coin;0.033365
FujiCoin;1.4e-05
bitSilver;13.57
FlutterCoin;0.000104
Helleniccoin;0.005639
Syscoin;0.000409
Truckcoin;0.000697
Bitmark;0.032499
TagCoin;0.042671
Canada eCoin;0.000702
Opal;0.00255
bitBTC;432.33
Advanced Internet Blocks;0.000733
BitBar;1.42
Phoenixcoin;0.000117
PopularCoin;5e-06
Crave;0.002379
Adzcoin;0.033206
IncaKoin;4e-06
Digitalcoin;0.009441
Bata;0.002896
Triangles;0.265495
Groestlcoin;0.001114
Megacoin;0.018256
Freicoin;0.000804
Bitcoin Fast;0.000438
NuShares;0.003722
Startcoin;0.040666
Gapcoin;0.00078
UltraCoin;0.000927
Piggycoin;3.9e-05
Dash;3.28
Bitcoin;433.44
Synergy;0.025963
Blakecoin;0.001012
Joulecoin;0.000169
Bitcoin Scrypt;0.000281
Unitus;0.000143
Fastcoin;0.00014
Emerald Crypto;0.00091
Magi;0.009494
SpreadCoin;0.031198
PayCoin;0.045124
Bitstar;0.003037
Ratecoin;0.000306
Titcoin;0.000585
Nyancoin;6.7e-05
Rimbit;0.009574
LiteBar;0.058102
Marscoin;0.000624
Joincoin;0.019707
SmartCoin;0.000641
Halcyon;0.001278
NEM;0.000165
Cashcoin;0.000615
TEKcoin;0.001977
Mincoin;0.00195
Aricoin;0.000113
SecretCoin;0.005789
Coin(O);1.7e-05
TittieCoin;9e-06
Pakcoin;0.000494
Swing;0.00557
Bolivarcoin;0.000215
BoostCoin;0.044919
Quatloo;0.009654
GuccioneCoin;2.6e-05
GrandCoin;2.6e-05
IrishCoin;0.000559
Influxcoin;0.01155
Coin2.1;0.000178
GlobalBoost-Y;0.000888
SecureCoin;0.026387
Peercoin;0.424858
X-Coin;0.00049
ParallelCoin;0.007726
Datacoin;0.001614
RonPaulCoin;0.012133
8Bit;0.015376
RedCoin;0.000438
Nexus;0.001924
SoonCoin;0.000152
Money;2.6e-05
AmsterdamCoin;0.001339
Eurocoin;1e-04
Acoin;0.002427
Californium;0.000108
Virtacoin;1.4e-05
Emercoin;0.080035
BitQuark;0.000225
ARbit;0.000286
AnarchistsPrime;0.000419
Prime-XI;0.00198
BowsCoin;0.00013
Wild Beast Block;0.053487
SongCoin;0.000182
Vertcoin;0.020426
Infinitecoin;6e-06
ClubCoin;0.19672
Einsteinium;9.4e-05
Burst;7.7e-05
Mooncoin;3.8e-07
XRP;0.006065
RabbitCoin;2.1e-07
Bubble;0.000551
BetaCoin;0.00016
Quotient;0.000321
Axiom;0.00449
Storjcoin X;0.016064
Ubiq;0.025016
bitCNY;0.152208
Unobtanium;1.69
NavCoin;0.002193
WhiteCoin;0.000237
Dogecoin;0.000151
Gulden;0.001465
DigitalNote;7.6e-05
BitBay;0.000151
Blocknet;0.036112
LEOcoin;0.155957
Viacoin;0.003975
Boolberry;0.010926
Ethereum;0.937124
FairCoin;0.00624
bitUSD;0.993513
Counterparty;0.541655
CloakCoin;0.043892
Clams;1.34
Primecoin;0.06729
Bytecoin;3.1e-05
CasinoCoin;0.029241
DigiByte;0.000135
Namecoin;0.420028
GameCredits;0.013413
Stellar;0.001741
BitShares;0.003418
Aeon;0.01387
Feathercoin;0.003822
PACcoin;6.1e-09
Shift;0.002004
Global Currency Reserve;0.014217
Xaurum;111.1
Verge;1.1e-05
Diamond;0.306463
Siacoin;2.2e-05
Crown;0.000459
Bean Cash;4.8e-05
FLO;0.000729
ECC;9e-07
Factom;0.654944
BlackCoin;0.027826
Dimecoin;3.9e-07
Myriad;5.1e-05
Augur;2.21
PotCoin;0.000683
Pandacoin;2e-06
GridCoin;0.009039
MonetaryUnit;0.000114
I/O Coin;0.019594
MaidSafeCoin;0.014679
VeriCoin;0.028094
Circuits of Value;7.4e-05
Pura;1.7e-05
Synereo;0.007802
NewYorkCoin;1.4e-07
Omni;2.17
DNotes;0.005397
Novacoin;0.908344
Auroracoin;0.035925
BitSend;0.001155
SolarCoin;0.016024
FoldingCoin;7.6e-05
GeoCoin;0.026002
OKCash;0.000738
Litecoin;3.5
SIBCoin;0.003511
Curecoin;0.008166
Expanse;0.034014
Capricoin;0.118218
ArtByte;7.8e-05
Sphere;0.004096
BitCrystals;0.027119
MonaCoin;0.061104
PinkCoin;0.000152
Bitcoin Plus;0.147423
Tether;1
StrongHands;4.3e-05
ExclusiveCoin;0.000833
Uniform Fiscal Object;9e-06
NeosCoin;0.000972
Woodcoin;0.00299
Sprouts;8.3e-05
FedoraCoin;1e-06
Bela;0.000312
GoldCoin;0.00268
ReddCoin;1.8e-05
Terracoin;0.003237
DopeCoin;0.000108
TransferCoin;0.008961
Neutron;0.000482
NuBits;1
CannabisCoin;0.00191
Universal Currency;0.00013
AudioCoin;0.000175
HunterCoin;0.002519
Argentum;0.001959
HyperStake;0.000441
Skeincoin;7.4e-05
DigitalPrice;5.2e-05
Deutsche eMark;0.00317
Zetacoin;0.001755
Bitzeny;6e-05
Monero;0.500312
Nxt;0.006864
SOILcoin;0.004283
Save and Gain;0.000146
Rubycoin;0.122474
Anoncoin;0.133321
Dotcoin;6e-05
MintCoin;2.9e-05
AsiaCoin;0.000917
Stealth;0.003669
GCN Coin;8.4e-08
42-coin;713.63
PetroDollar;3.4e-05
BlueCoin;2.6e-05
Elite;1.3e-05
Zeitcoin;3e-06
Bullion;0.207738
OBITS;0.06739
LiteDoge;4e-06
MaxCoin;0.005502
Manna;0.000245
Quark;0.002594
WorldCoin;0.006088
SuperCoin;0.000366
SounDAC;0.000968
Ixcoin;0.053315
BunnyCoin;7.6e-08
NobleCoin;2.5e-05
Trollcoin;3.9e-05
TeslaCoin;0.000292
Cryptonite;0.000195
e-Gulden;0.026101
Pesetacoin;0.000129
SmileyCoin;4e-06
Orbitcoin;0.051702
Kobocoin;0.001118
Photon;1e-07
I0Coin;0.033372
FujiCoin;1.3e-05
FlutterCoin;0.000103
Helleniccoin;0.002163
Syscoin;0.00043
Truckcoin;0.000692
Bitmark;0.036534
TagCoin;0.035899
Canada eCoin;0.000684
Opal;0.002194
bitBTC;426.55
Advanced Internet Blocks;0.001475
bitGold;1048.27
BitBar;1.62
Phoenixcoin;0.000115
PopularCoin;4e-06
Crave;0.008321
Adzcoin;0.030144
IncaKoin;4e-06
Digitalcoin;0.009872
Bata;0.002836
Triangles;0.224354
bitEUR;1.08
Groestlcoin;0.001053
Megacoin;0.01635
Freicoin;0.000772
Bitcoin Fast;0.000537
NuShares;0.003811
Startcoin;0.043375
Gapcoin;0.000774
UltraCoin;0.000987
Piggycoin;3e-05
Dash;3.24
Bitcoin;430.01
Synergy;0.034375
Blakecoin;0.001036
Joulecoin;0.000189
Bitcoin Scrypt;0.000279
Unitus;0.000163
Fastcoin;0.000138
Emerald Crypto;0.000907
Magi;0.009047
SpreadCoin;0.038221
PayCoin;0.035225
Bitstar;0.003297
Ratecoin;0.000399
Titcoin;0.000631
Nyancoin;7.4e-05
Rimbit;0.002908
LiteBar;0.07308
Marscoin;0.000615
Joincoin;0.019216
SmartCoin;0.000636
Halcyon;0.001328
NEM;0.000175
Cashcoin;0.000451
TEKcoin;0.00265
Mincoin;0.001848
Aricoin;0.00012
SecretCoin;0.005492
Coin(O);1.7e-05
TittieCoin;9e-06
Pakcoin;0.000402
Swing;0.00531
Bolivarcoin;0.000215
BoostCoin;0.044349
Quatloo;0.009933
GuccioneCoin;3.7e-05
GrandCoin;2.6e-05
IrishCoin;0.000489
Influxcoin;0.008425
Coin2.1;0.000279
GlobalBoost-Y;0.00103
SecureCoin;0.024663
Peercoin;0.426281
X-Coin;0.000486
ParallelCoin;0.026773
Datacoin;0.001568
RonPaulCoin;0.012037
8Bit;0.015825
RedCoin;0.000433
Nexus;0.001543
SoonCoin;0.000112
Money;3.4e-05
AmsterdamCoin;0.001397
Eurocoin;0.000116
Acoin;0.002356
Californium;0.000108
Flaxscript;0.000185
Virtacoin;1.7e-05
Emercoin;0.074146
BitQuark;0.000224
PLNcoin;0.000645
ARbit;0.000286
AnarchistsPrime;0.000406
Prime-XI;0.001965
BowsCoin;0.000116
Wild Beast Block;0.050896
SongCoin;0.000172
Vertcoin;0.02252
Infinitecoin;5e-06
ClubCoin;0.185765
Einsteinium;4.9e-05
Mooncoin;4.6e-07
Burst;7.3e-05
XRP;0.006017
RabbitCoin;2.4e-07
BetaCoin;0.000138
Quotient;0.000378
Axiom;0.004228
Storjcoin X;0.015434
Ubiq;0.025465
bitCNY;0.104251
Unobtanium;1.94
NavCoin;0.002045
WhiteCoin;0.000229
Dogecoin;0.000146
Gulden;0.001457
DigitalNote;6.5e-05
BitBay;0.000141
Blocknet;0.079823
LEOcoin;0.163351
Viacoin;0.004282
Boolberry;0.009801
Ethereum;0.971905
FairCoin;0.004729
bitUSD;0.992916
Counterparty;0.546483
CloakCoin;0.043902
Clams;1.44
Primecoin;0.069961
Bytecoin;3.1e-05
CasinoCoin;0.027878
DigiByte;0.000131
Namecoin;0.456936
GameCredits;0.012936
Stellar;0.001744
BitShares;0.003386
Aeon;0.013799
Feathercoin;0.003933
PACcoin;6.1e-09
Shift;0.00202
Global Currency Reserve;0.013838
Xaurum;123.78
Verge;1.2e-05
Diamond;0.330848
Crown;0.000855
Bean Cash;4.7e-05
FLO;0.000666
Factom;0.645078
ECC;8.7e-07
BlackCoin;0.026603
Dimecoin;3.8e-07
Myriad;3.6e-05
HempCoin;4.7e-05
Augur;2.06
PotCoin;0.000673
Pandacoin;1e-06
GridCoin;0.008629
MonetaryUnit;0.000108
I/O Coin;0.019174
MaidSafeCoin;0.015003
VeriCoin;0.029063
Circuits of Value;8e-05
Pura;1.7e-05
Synereo;0.01204
NewYorkCoin;1.4e-07
Omni;2.19
DNotes;0.006625
Novacoin;0.922916
Auroracoin;0.034743
BitSend;0.000915
SolarCoin;0.015274
FoldingCoin;5.2e-05
GeoCoin;0.025109
OKCash;0.000647
Litecoin;3.48
SIBCoin;0.003655
Curecoin;0.00832
Expanse;0.037999
Capricoin;0.101177
ArtByte;7.7e-05
Sphere;0.00387
BitCrystals;0.028353
MonaCoin;0.060258
PinkCoin;0.00015
Bitcoin Plus;0.133263
Tether;1
StrongHands;4.3e-05
ExclusiveCoin;0.000875
Uniform Fiscal Object;9e-06
NeosCoin;0.00093
Woodcoin;0.002967
Sprouts;9.6e-05
FedoraCoin;1e-06
Bela;0.000314
GoldCoin;0.002834
ReddCoin;2.1e-05
Terracoin;0.003114
DopeCoin;0.000107
TransferCoin;0.007055
Neutron;0.000489
NuBits;1.01
CannabisCoin;0.002398
Universal Currency;0.000133
AudioCoin;0.000172
HunterCoin;0.002743
Argentum;0.001982
HyperStake;0.00045
Skeincoin;7.3e-05
DigitalPrice;4.8e-05
Deutsche eMark;0.003248
Zetacoin;0.001927
Bitzeny;6.1e-05
Monero;0.517388
Nxt;0.006644
SOILcoin;0.004032
Save and Gain;0.00013
Rubycoin;0.127296
Anoncoin;0.131538
Dotcoin;6.1e-05
MintCoin;3.2e-05
AsiaCoin;0.001037
Stealth;0.003435
GCN Coin;8.3e-08
42-coin;720.07
PetroDollar;4.3e-05
BlueCoin;2.6e-05
Elite;9e-06
Zeitcoin;4e-06
Bullion;0.215299
OBITS;0.066813
LiteDoge;4e-06
MaxCoin;0.005072
Manna;0.000221
Quark;0.002991
WorldCoin;0.006583
SuperCoin;0.000369
SounDAC;0.000865
Ixcoin;0.061562
BunnyCoin;8e-08
NobleCoin;2e-05
Trollcoin;3e-05
TeslaCoin;0.000334
Cryptonite;0.000174
e-Gulden;0.024319
Bitswift;0.022451
Pesetacoin;0.000139
SmileyCoin;4e-06
Orbitcoin;0.051314
Kobocoin;0.001125
Photon;1e-07
I0Coin;0.033978
FujiCoin;9e-06
FlutterCoin;0.000106
Helleniccoin;0.002184
Syscoin;0.000434
Truckcoin;0.000598
Bitmark;0.045393
TagCoin;0.040099
Canada eCoin;0.000715
Opal;0.00275
bitBTC;430.98
Advanced Internet Blocks;0.003461
BitBar;1.38
Phoenixcoin;0.000113
PopularCoin;6e-06
Crave;0.008182
Moin;0.000593
Adzcoin;0.02434
Digitalcoin;0.010022
Bata;0.002807
Triangles;0.209905
bitEUR;1.08
Groestlcoin;0.000914
Megacoin;0.017954
Freicoin;0.000758
Bitcoin Fast;0.000325
NuShares;0.003025
Startcoin;0.040418
Gapcoin;0.00078
Bitcoin;433.09
UltraCoin;0.000998
Piggycoin;3.2e-05
Dash;3.32
Synergy;0.042589
Blakecoin;0.000944
Joulecoin;0.000121
Bitcoin Scrypt;0.00028
Unitus;0.000147
Fastcoin;0.000143
Emerald Crypto;0.000914
Magi;0.009021
SpreadCoin;0.038981
PayCoin;0.051388
Bitstar;0.003025
Ratecoin;0.000831
Titcoin;0.000603
Nyancoin;7.4e-05
Rimbit;0.009493
LiteBar;0.073783
Marscoin;0.000615
Joincoin;0.020998
SmartCoin;0.000676
Halcyon;0.000996
NEM;0.000203
Cashcoin;0.000494
TEKcoin;0.002237
Mincoin;0.001858
Aricoin;0.000104
SecretCoin;0.005203
Coin(O);1.3e-05
TittieCoin;9e-06
Pakcoin;0.000278
Swing;0.005193
Bolivarcoin;0.000215
BoostCoin;0.044115
Quatloo;0.011378
GuccioneCoin;2.6e-05
GrandCoin;2.6e-05
IrishCoin;0.000446
Influxcoin;0.007315
Coin2.1;0.00028
GlobalBoost-Y;0.000822
SecureCoin;0.027769
Peercoin;0.421874
X-Coin;0.000485
ParallelCoin;0.012852
Datacoin;0.001547
RonPaulCoin;0.014726
8Bit;0.014002
RedCoin;0.000484
Nexus;0.001966
SoonCoin;0.000147
Money;3.9e-05
AmsterdamCoin;0.001617
Eurocoin;7.4e-05
Acoin;0.002322
Flaxscript;0.00013
Virtacoin;1.3e-05
Emercoin;0.084188
BitQuark;0.000225
PLNcoin;0.000628
ARbit;0.000286
AnarchistsPrime;0.000403
Prime-XI;0.001984
BowsCoin;6.9e-05
Wild Beast Block;0.049364
SongCoin;0.000173
Vertcoin;0.021428
Infinitecoin;6e-06
ClubCoin;0.18632
Einsteinium;7.9e-05
Burst;8.3e-05
Mooncoin;4e-07
XRP;0.005958
RabbitCoin;2.1e-07
BetaCoin;0.000139
Quotient;0.000563
Axiom;0.004528
Storjcoin X;0.015593
Ubiq;0.023822
bitCNY;0.150938
Unobtanium;1.47
NavCoin;0.002268
WhiteCoin;0.000234
Dogecoin;0.000144
Gulden;0.001386
DigitalNote;6.7e-05
BitBay;0.000153
Blocknet;0.035083
LEOcoin;0.149228
Viacoin;0.004827
Boolberry;0.009349
Ethereum;0.95448
FairCoin;0.007675
bitUSD;0.994086
Counterparty;0.576058
CloakCoin;0.043669
Clams;1.36
Primecoin;0.069748
Bytecoin;3.3e-05
CasinoCoin;0.02909
DigiByte;0.000129
Namecoin;0.434937
GameCredits;0.01143
Stellar;0.001748
BitShares;0.003366
Aeon;0.012555
Feathercoin;0.003598
PACcoin;6.2e-09
Shift;0.001636
Global Currency Reserve;0.013923
Xaurum;111.02
Verge;1.3e-05
Diamond;0.28473
Siacoin;1.7e-05
Crown;0.000862
Bean Cash;4.8e-05
FLO;0.000654
ECC;4e-06
Factom;0.587863
BlackCoin;0.028819
Dimecoin;3.8e-07
Myriad;4.1e-05
HempCoin;4.8e-05
Augur;2.38
PotCoin;0.000731
Pandacoin;1e-06
GridCoin;0.00849
MonetaryUnit;9.1e-05
I/O Coin;0.018482
MaidSafeCoin;0.014828
VeriCoin;0.030757
Circuits of Value;6.5e-05
Pura;1.7e-05
Synereo;0.011698
NewYorkCoin;1.1e-07
Omni;2.17
DNotes;0.00583
Novacoin;0.898531
Auroracoin;0.03664
BitSend;0.001002
SolarCoin;0.01532
FoldingCoin;8.8e-05
GeoCoin;0.025326
OKCash;6e-04
Litecoin;3.5
SIBCoin;0.003746
Curecoin;0.008007
Expanse;0.037033
Capricoin;0.088823
ArtByte;8.7e-05
Sphere;0.004158
BitCrystals;0.02887
MonaCoin;0.067485
PinkCoin;0.000169
Bitcoin Plus;0.147261
Tether;1
StrongHands;4.8e-05
ExclusiveCoin;0.000919
Uniform Fiscal Object;9e-06
NeosCoin;0.000815
Woodcoin;0.003361
Sprouts;9.1e-05
FedoraCoin;1e-06
Bela;0.000303
GoldCoin;0.003018
ReddCoin;2e-05
Terracoin;0.003246
DopeCoin;0.000108
TransferCoin;0.006299
Neutron;0.000693
NuBits;0.998436
CannabisCoin;0.002179
Universal Currency;0.000113
AudioCoin;0.000174
HunterCoin;0.002387
Argentum;0.002036
HyperStake;0.000467
Skeincoin;8.7e-05
DigitalPrice;5.2e-05
Deutsche eMark;0.003607
Zetacoin;0.001657
Bitzeny;6.5e-05
Monero;0.499272
Nxt;0.006406
SOILcoin;0.004752
Save and Gain;0.000104
Rubycoin;0.129003
Anoncoin;0.141418
Dotcoin;6e-05
MintCoin;2.2e-05
AsiaCoin;0.000441
Stealth;0.003667
GCN Coin;9.6e-08
42-coin;535.61
PetroDollar;3.9e-05
BlueCoin;2.2e-05
Elite;1.3e-05
Zeitcoin;3e-06
Bullion;0.245836
OBITS;0.066886
LiteDoge;4e-06
MaxCoin;0.004892
Manna;0.000246
Quark;0.002565
WorldCoin;0.006073
SuperCoin;0.000469
SounDAC;0.001279
RussiaCoin;0.000816
Ixcoin;0.055883
BunnyCoin;7.4e-08
NobleCoin;2.6e-05
Trollcoin;5.2e-05
TeslaCoin;0.00035
Cryptonite;0.000177
e-Gulden;0.023342
Bitswift;0.023869
Pesetacoin;9.9e-05
SmileyCoin;4e-06
Orbitcoin;0.050457
Photon;1e-07
I0Coin;0.034197
FujiCoin;1.3e-05
bitSilver;13.89
FlutterCoin;9.5e-05
Helleniccoin;0.001218
Syscoin;0.000419
Truckcoin;0.000605
Bitmark;0.031096
TagCoin;0.035424
Canada eCoin;0.000713
Opal;0.002009
bitBTC;432.11
Advanced Internet Blocks;0.003447
bitGold;1072.62
BitBar;1.43
Phoenixcoin;0.000117
PopularCoin;4e-06
Crave;0.005657
Moin;0.000648
Adzcoin;0.032073
IncaKoin;4e-06
Digitalcoin;0.00915
Bata;0.002666
Triangles;0.225769
bitEUR;1.07
Groestlcoin;0.001067
Megacoin;0.022852
Freicoin;0.001003
Bitcoin Fast;0.000536
NuShares;0.003075
Startcoin;0.042224
Gapcoin;0.000778
UltraCoin;0.000993
Piggycoin;3.3e-05
Bitcoin;431.96
Dash;3.33
Synergy;0.043429
Blakecoin;0.000993
Joulecoin;0.000125
Unitus;0.000147
Fastcoin;0.000139
Emerald Crypto;0.00095
Magi;0.011887
SpreadCoin;0.037165
PayCoin;0.05921
Bitstar;0.002681
Ratecoin;0.000294
Titcoin;0.000553
Nyancoin;6.9e-05
Rimbit;0.005198
Marscoin;0.000613
Joincoin;0.020967
SmartCoin;0.000639
Halcyon;0.000993
NEM;0.000186
Cashcoin;0.000497
TEKcoin;0.001533
Mincoin;0.001749
Aricoin;8.2e-05
SecretCoin;0.005946
Coin(O);1.3e-05
TittieCoin;1.3e-05
Pakcoin;0.000432
Swing;0.004475
Bolivarcoin;0.000215
BoostCoin;0.043706
Quatloo;0.014514
GuccioneCoin;2.6e-05
GrandCoin;2.6e-05
IrishCoin;0.000346
Influxcoin;0.014661
GlobalBoost-Y;0.000718
SecureCoin;0.024844
Peercoin;0.407931
X-Coin;0.000402
ParallelCoin;0.008626
Datacoin;0.001595
RonPaulCoin;0.014713
8Bit;0.013174
RedCoin;0.000537
Nexus;0.001888
SoonCoin;0.000108
Money;9.9e-05
AmsterdamCoin;0.001484
Eurocoin;0.000104
Acoin;0.002388
Californium;2.2e-05
Flaxscript;0.00013
Virtacoin;1.7e-05
Emercoin;0.125801
BitQuark;0.000229
PLNcoin;0.000626
ARbit;0.000289
AnarchistsPrime;0.00038
Prime-XI;0.00224
BowsCoin;0.000112
Wild Beast Block;0.040348
SongCoin;0.000259
Vertcoin;0.019977
Infinitecoin;5e-06
ClubCoin;0.190693
Einsteinium;6.5e-05
Mooncoin;3.1e-07
Burst;9.5e-05
XRP;0.006044
RabbitCoin;2.1e-07
BetaCoin;0.000147
Quotient;0.000346
Axiom;0.004245
Storjcoin X;0.016747
AvatarCoin;8.2e-05
Ubiq;0.025843
bitCNY;0.152577
Unobtanium;1.52
NavCoin;0.002554
WhiteCoin;0.000173
Dogecoin;0.000137
Gulden;0.001348
DigitalNote;6.2e-05
BitBay;0.000139
Blocknet;0.032682
LEOcoin;0.151412
Viacoin;0.004205
Boolberry;0.010768
Ethereum;0.950176
FairCoin;0.006388
bitUSD;0.996515
Counterparty;0.554794
CloakCoin;0.036003
Clams;1.32
Primecoin;0.062644
Bytecoin;3.3e-05
CasinoCoin;0.021917
DigiByte;0.000133
Namecoin;0.411482
GameCredits;0.010944
Stellar;0.001721
BitShares;0.00337
Aeon;0.013391
Feathercoin;0.003043
PACcoin;6.8e-09
Shift;0.001343
Global Currency Reserve;0.013219
Xaurum;124.45
Verge;1.3e-05
Diamond;0.278052
Siacoin;1.7e-05
Crown;0.000862
Bean Cash;3.9e-05
