E-Dinar Coin;0.927392
Gulden;0.025502
DigitalNote;8.2e-05
BitBay;0.000961
Blocknet;0.105853
SaluS;0.455106
LEOcoin;0.45013
Viacoin;0.03199
ZClassic;0.392851
SingularDTV;0.009983
Boolberry;0.087495
AurumCoin;0.129651
FairCoin;0.029963
Decred;0.49
bitUSD;0.996592
Counterparty;1.92
CloakCoin;0.18482
Lisk;0.150247
Pascal Coin;0.00611
Clams;0.848932
Primecoin;0.049914
Bytecoin;5.8e-05
CasinoCoin;0.008172
DigiByte;0.00026
Namecoin;0.244493
Ethereum;8.17
GameCredits;0.2193
ION;0.099887
Stellar;0.002481
Tao;0.002466
Experience Points;4.5e-08
BitShares;0.004049
DECENT;0.161955
Aeon;0.099837
Feathercoin;0.006108
LBRY Credits;0.01067
PACcoin;5.4e-09
Shift;0.009367
Waves;0.221322
RevolutionVR;0.010272
Global Currency Reserve;0.034476
Pepe Cash;0.000215
Xaurum;0.099732
Verge;2.2e-05
Diamond;0.149706
Siacoin;0.00023
Crown;0.010187
Steem;0.161161
Bean Cash;2.6e-05
FirstBlood;0.06019
FLO;0.003012
ECC;2e-06
Factom;2.9
BlackCoin;0.027447
Dimecoin;2.3e-07
Myriad;0.000157
HempCoin;0.000439
Yocoin;0.045991
Augur;4
Golem;0.009868
PotCoin;0.014666
Pandacoin;8e-06
GridCoin;0.007478
Stratis;0.072378
Radium;0.274068
MonetaryUnit;0.000765
I/O Coin;0.373347
MaidSafeCoin;0.096921
VeriCoin;0.023298
Incent;0.067584
Circuits of Value;0.000978
Rise;0.002236
Pura;2e-05
Espers;4e-06
Synereo;0.040434
Gambit;0.291221
NewYorkCoin;4.1e-08
Omni;3
Ardor;0.010172
DNotes;0.004031
Novacoin;0.615531
Auroracoin;0.108475
BitSend;0.006545
SolarCoin;0.084082
NoLimitCoin;0.000369
Qwark;0.021442
FoldingCoin;0.001068
GeoCoin;0.0354
OKCash;0.008249
SIBCoin;0.093624
Litecoin;4.51
Curecoin;0.037012
Expanse;0.220809
Capricoin;0.181602
ArtByte;1e-04
Sphere;0.013969
Golos;0.057903
BitCrystals;0.110324
2GIVE;0.00033
MonaCoin;0.023514
PinkCoin;0.000469
Bitcoin Plus;1.44
Tether;1
Syndicate;0.003592
Internet of People;2.81
ExclusiveCoin;0.004969
HiCoin;0.004361
NeosCoin;0.063023
Woodcoin;0.018948
EDRCoin;0.052057
FedoraCoin;3e-06
PIVX;0.007051
Bela;0.011966
GoldCoin;0.015916
ReddCoin;2.5e-05
Terracoin;0.003834
Memetic / PepeCoin;0.001557
Veros;0.074771
DopeCoin;0.000439
Breakout;0.018798
TransferCoin;0.004978
Karbo;0.010611
Neutron;0.000878
NuBits;0.997977
CannabisCoin;0.002028
Nullex;0.000529
Universal Currency;0.002859
AudioCoin;0.00015
HunterCoin;0.011544
Argentum;0.000669
HyperStake;6e-05
DigixDAO;9.04
Pluton;1.42
Skeincoin;3e-05
EverGreenCoin;0.016992
DigitalPrice;0.000102
808Coin;0.000163
Deutsche eMark;0.001654
Zcoin;0.482545
Zetacoin;0.002445
Advanced Technology Coin;0.001118
Bitzeny;6.1e-05
AllSafe;1e-05
Monero;16.05
Nxt;0.006033
SOILcoin;0.002473
Asiadigicoin;0.059782
CrevaCoin;0.00098
Save and Gain;0.000123
Lykke;0.048926
Rubycoin;0.227815
Anoncoin;0.013406
Dotcoin;0.000293
MintCoin;3.1e-05
AsiaCoin;0.000429
LoMoCoin;0.029424
Stealth;0.004262
GCN Coin;1.1e-07
Sequence;0.004659
Motocoin;0.000674
B3Coin;0.007633
HEAT;0.052224
PetroDollar;0.000278
BlueCoin;0.000123
Elite;2e-06
Zeitcoin;7e-06
Bullion;0.055721
OBITS;0.054675
LiteDoge;9.3e-07
VeriumReserve;0.044261
Breakout Stake;0.069461
MaxCoin;0.002726
Manna;0.000521
Quark;0.002108
WorldCoin;0.004504
Nexium;0.014805
SounDAC;0.000978
Hush;0.010933
Ixcoin;0.005655
PWR Coin;1e-05
BunnyCoin;7.3e-08
NobleCoin;6.1e-05
Trollcoin;4.1e-05
TeslaCoin;0.000991
Cryptonite;0.001125
e-Gulden;0.016379
Bitswift;0.049015
Pesetacoin;0.000355
SmileyCoin;7e-06
Orbitcoin;0.09229
Kobocoin;0.001962
Photon;2.8e-07
I0Coin;0.008115
FujiCoin;2.3e-05
bitSilver;20.86
FlutterCoin;0.000102
Syscoin;0.008747
Truckcoin;0.00047
Bitmark;0.080517
TagCoin;0.034557
Canada eCoin;0.00078
Bitcloud;0.000307
bitBTC;1105.9
Advanced Internet Blocks;0.004189
TrumpCoin;0.071116
Elementrem;0.000862
bitGold;1479.63
BitBar;0.908167
Phoenixcoin;0.000102
PopularCoin;8.8e-07
Moin;0.009179
Adzcoin;0.011208
IncaKoin;1e-05
Digitalcoin;0.007679
Bata;0.007408
Triangles;0.081815
MarteXcoin;0.012585
bitEUR;1.08
Groestlcoin;0.001361
Megacoin;0.014894
Dash;11.81
Freicoin;0.000204
Elcoin;0.00565
Bitcoin Fast;0.000153
BritCoin;0.004772
NuShares;0.000153
Startcoin;0.010123
HOdlcoin;0.001155
Gapcoin;0.001492
UltraCoin;0.002074
Piggycoin;0.000144
Synergy;0.073099
Blakecoin;0.001303
Joulecoin;0.000468
Bitcoin Scrypt;0.001359
Unitus;0.000203
Fastcoin;0.000296
Emerald Crypto;0.000368
Magi;0.01772
SpreadCoin;0.019526
PayCoin;0.001584
PutinCoin;0.000562
Bitstar;0.00657
Ratecoin;0.000112
Titcoin;0.00044
LanaCoin;1e-05
vSlice;0.077368
BTCtalkcoin;0.002263
Byteball Bytes;20.95
ChessCoin;9.2e-05
Nyancoin;0.000267
Golfcoin;1e-05
AquariusCoin;0.008973
Rubies;0.009453
Rimbit;0.001071
LiteBar;0.009973
Jin Coin;0.000194
Joincoin;0.155384
SmartCoin;0.000759
Halcyon;0.001602
NEM;0.003377
Cashcoin;0.001022
TEKcoin;6.1e-05
Aricoin;1e-05
GoldBlocks;0.030698
SecretCoin;0.004038
Coin(O);0.000879
TittieCoin;3.1e-05
ICO OpenLedger;0.949984
BlazeCoin;2e-06
Creditbit;0.009873
Pakcoin;0.001159
Bitcoin 21;0.002554
Swing;0.12622
Bolivarcoin;0.000532
BoostCoin;0.031633
Kurrent;0.000124
RevolverCoin;0.000327
Quatloo;0.011839
GuccioneCoin;0.000127
Influxcoin;0.019404
Iconomi;0.304043
Coin2.1;0.000972
Evil Coin;0.000199
GlobalBoost-Y;0.001635
SixEleven;0.020426
SecureCoin;0.024766
Peercoin;0.252248
Cryptojacks;0.000163
BERNcash;0.000225
X-Coin;0.001126
MojoCoin;0.000266
Zurcoin;0.000153
Atomic Coin;0.010338
ParallelCoin;0.011179
NevaCoin;0.00373
RonPaulCoin;0.004259
8Bit;0.011242
ParkByte;0.004527
Eternity;0.002167
Dollarcoin;0.002044
Quebecoin;9.2e-05
RedCoin;0.000216
Nexus;0.032646
C-Bit;1e-05
Money;4.1e-05
TajCoin;0.000183
Eurocoin;0.000459
PostCoin;0.011849
BumbaCoin;0.000401
Acoin;0.002718
Californium;0.001962
High Voltage;0.001515
Independent Money System;0.000654
Litecred;5.1e-05
Zayedcoin;0.007623
FuzzBalls;0.000419
Comet;0.001972
PosEx;0.00093
Virtacoin;1.9e-05
Emercoin;0.189936
BitQuark;0.000215
Veltor;0.022919
PLNcoin;0.000501
ARbit;0.00184
NEO;0.145642
AnarchistsPrime;0.001078
Prime-XI;0.000746
BowsCoin;0.000143
Wild Beast Block;0.087735
SongCoin;0.000337
Dollar Online;0.010105
PonziCoin;0.001022
VapersCoin;1e-05
Vertcoin;0.036947
Ethereum Classic;1.44
Einsteinium;0.001032
Infinitecoin;4e-06
ClubCoin;0.538431
President Johnson;0.020518
President Trump;0.00236
Zcash;49.79
WA Space;0.111381
Sakuracoin;5.1e-05
Burst;0.000572
Pabyosi Coin (Special);0.222752
Mooncoin;2e-06
Bitcoin;1021.75
XRP;0.006311
Cubits;9.1e-05
Francs;0.001389
First Bitcoin;0.001064
Quotient;0.001247
Storjcoin X;0.111361
Safe Exchange Coin;0.000163
AvatarCoin;9.2e-05
Alphabit;0.00095
TeslaCoilCoin;0.204338
Aces;1e-05
Tellurion;2e-05
DynamicCoin;0.028151
Ubiq;0.066406
bitCNY;0.136186
Unobtanium;1.61
NavCoin;0.040828
Steem Dollars;0.996831
WhiteCoin;0.000327
Dogecoin;0.000226
E-Dinar Coin;0.843213
Gulden;0.022557
DigitalNote;7.4e-05
BitBay;0.001032
Blocknet;0.086007
SaluS;0.52395
LEOcoin;0.443582
Viacoin;0.030607
ZClassic;0.409965
SingularDTV;0.010115
Boolberry;0.087232
AurumCoin;0.132792
FairCoin;0.029632
Decred;0.472282
bitUSD;0.976292
Counterparty;1.82
CloakCoin;0.221289
Lisk;0.158091
Pascal Coin;0.005374
Clams;0.841345
Primecoin;0.051545
Bytecoin;5.9e-05
CasinoCoin;0.007673
DigiByte;0.000257
Namecoin;0.24942
Ethereum;8.38
GameCredits;0.214284
ION;0.101365
Stellar;0.002477
Tao;0.002054
Experience Points;4.7e-08
BitShares;0.004051
DECENT;0.162402
Aeon;0.122346
Feathercoin;0.006094
LBRY Credits;0.010146
PACcoin;5.5e-09
Shift;0.009583
Waves;0.232679
RevolutionVR;0.010225
Global Currency Reserve;0.032961
Pepe Cash;0.000204
Xaurum;0.100316
Verge;2.1e-05
Diamond;0.153125
Siacoin;0.000238
Crown;0.009176
Steem;0.154039
Bean Cash;2.5e-05
FirstBlood;0.064794
FLO;0.002973
ECC;2e-06
Factom;2.98
BlackCoin;0.026213
Dimecoin;1.9e-07
Myriad;0.000162
HempCoin;0.000409
Yocoin;0.030274
Augur;4.19
Golem;0.009863
PotCoin;0.016502
Pandacoin;5e-06
GridCoin;0.007172
Stratis;0.074299
Radium;0.286262
MonetaryUnit;0.000769
I/O Coin;0.381248
MaidSafeCoin;0.093515
VeriCoin;0.024092
Incent;0.069395
Circuits of Value;0.001001
Rise;0.00231
Pura;1e-05
Espers;3e-06
Synereo;0.038368
Gambit;0.284824
NewYorkCoin;3.9e-08
Omni;2.96
Ardor;0.010537
DNotes;0.004046
Novacoin;0.750974
Auroracoin;0.123147
BitSend;0.00605
SolarCoin;0.08463
NoLimitCoin;0.000327
Qwark;0.024247
FoldingCoin;0.000935
GeoCoin;0.037939
OKCash;0.008023
SIBCoin;0.092532
Litecoin;4.65
Curecoin;0.038594
Expanse;0.204309
Capricoin;0.174167
ArtByte;9.2e-05
Sphere;0.012037
Golos;0.079604
BitCrystals;0.113496
2GIVE;0.000276
MonaCoin;0.02329
PinkCoin;0.00045
Bitcoin Plus;1.38
Tether;1
Syndicate;0.002664
Internet of People;3.2
ExclusiveCoin;0.005109
HiCoin;0.004275
Kore;0.03282
NeosCoin;0.065539
Woodcoin;0.0244
EDRCoin;0.048556
FedoraCoin;3e-06
PIVX;0.006451
Bela;0.013507
GoldCoin;0.01695
ReddCoin;2e-05
Terracoin;0.004364
Memetic / PepeCoin;0.001614
Veros;0.073973
DopeCoin;0.00045
Breakout;0.018145
TransferCoin;0.005496
Karbo;0.011367
Neutron;0.000858
NuBits;1
CannabisCoin;0.00219
Nullex;0.000439
Universal Currency;0.003108
AudioCoin;0.000153
HunterCoin;0.011475
Argentum;0.000674
HyperStake;5.1e-05
DigixDAO;8.71
Pluton;1.27
Skeincoin;3.1e-05
EverGreenCoin;0.017326
DigitalPrice;0.000115
808Coin;0.000167
Deutsche eMark;0.001619
Zcoin;0.599075
Zetacoin;0.002369
Advanced Technology Coin;0.000801
Bitzeny;6.3e-05
AllSafe;1e-05
Bitcoin;1043.84
Monero;16.09
Nxt;0.006011
SOILcoin;0.002224
Asiadigicoin;0.056408
CrevaCoin;0.00098
Save and Gain;0.00012
Lykke;0.048878
Rubycoin;0.234189
Anoncoin;0.01658
Dotcoin;0.000261
MintCoin;3.1e-05
AsiaCoin;0.000418
LoMoCoin;0.028053
Stealth;0.004312
GCN Coin;1.1e-07
Sequence;0.004698
Motocoin;0.000679
B3Coin;0.007664
HEAT;0.054729
PetroDollar;0.000376
BlueCoin;0.000166
Elite;2e-06
Zeitcoin;7e-06
Bullion;0.051198
OBITS;0.052603
LiteDoge;9.6e-07
VeriumReserve;0.035707
Breakout Stake;0.072981
MaxCoin;0.002288
Manna;0.000553
Quark;0.00249
WorldCoin;0.0041
Nexium;0.016221
SuperCoin;0.002318
SounDAC;0.000274
RussiaCoin;0.008363
Hush;0.011065
Ixcoin;0.005752
PWR Coin;1e-05
BunnyCoin;7.4e-08
NobleCoin;6.3e-05
Trollcoin;4.2e-05
TeslaCoin;0.000961
Cryptonite;0.000868
e-Gulden;0.017484
Bitswift;0.049362
Pesetacoin;0.000391
SmileyCoin;7e-06
Orbitcoin;0.098311
Kobocoin;0.001796
Photon;2.8e-07
I0Coin;0.008248
PoSW Coin;0.001555
FujiCoin;1.6e-05
bitSilver;21.45
FlutterCoin;9.4e-05
Syscoin;0.009037
Truckcoin;0.000487
Bitmark;0.076907
TagCoin;0.034479
Canada eCoin;0.000695
Bitcloud;0.000167
bitBTC;1079.3
Advanced Internet Blocks;0.00529
TrumpCoin;0.085184
Elementrem;0.000998
bitGold;1524.85
BitBar;0.92447
Phoenixcoin;0.000104
PopularCoin;8.8e-07
Moin;0.008478
Adzcoin;0.013479
IncaKoin;1e-05
Digitalcoin;0.007318
Bata;0.008079
Triangles;0.244663
MarteXcoin;0.012633
bitEUR;1.06
Groestlcoin;0.001362
Megacoin;0.015035
Dash;12.78
Freicoin;0.00023
Elcoin;0.006595
Bitcoin Fast;0.000154
BritCoin;0.002161
NuShares;0.000146
Startcoin;0.012678
HOdlcoin;0.001295
Gapcoin;0.001524
UltraCoin;0.002151
Piggycoin;0.000149
Synergy;0.075846
Blakecoin;0.001315
Joulecoin;0.000597
Bitcoin Scrypt;0.001368
Unitus;0.000209
Fastcoin;0.000299
Emerald Crypto;0.000585
Magi;0.017586
SpreadCoin;0.016048
PayCoin;0.001618
PutinCoin;0.000532
Bitstar;0.006454
Ratecoin;0.000104
Titcoin;0.000447
LanaCoin;1e-05
vSlice;0.062777
BTCtalkcoin;0.002506
Byteball Bytes;26.1
ChessCoin;9.3e-05
Nyancoin;0.000238
Golfcoin;1e-05
AquariusCoin;0.010702
Rubies;0.010065
Rimbit;0.000944
LiteBar;0.008607
Jin Coin;0.001044
Joincoin;0.156915
SmartCoin;0.000789
Halcyon;0.001618
NEM;0.003573
Cashcoin;0.000209
TEKcoin;1e-05
Aricoin;1e-05
GoldBlocks;0.02825
SecretCoin;0.003641
Coin(O);0.000887
TittieCoin;3.1e-05
ICO OpenLedger;0.823943
BlazeCoin;2e-06
Creditbit;0.010357
Pakcoin;0.00154
Bitcoin 21;0.002036
Swing;0.085902
Bolivarcoin;0.000593
BoostCoin;0.033043
Kurrent;0.000237
RevolverCoin;0.000334
Quatloo;0.011433
GuccioneCoin;0.000185
Influxcoin;0.020146
Iconomi;0.339318
Coin2.1;0.000992
Evil Coin;0.000198
GlobalBoost-Y;0.001639
SixEleven;0.016883
SecureCoin;0.024136
Peercoin;0.25712
Cryptojacks;0.000167
BERNcash;0.00023
X-Coin;0.001211
MojoCoin;0.00024
Zurcoin;0.000115
Atomic Coin;0.010455
ParallelCoin;0.011153
NevaCoin;0.005419
Datacoin;0.001293
RonPaulCoin;0.004225
8Bit;0.012373
ParkByte;0.00427
Eternity;0.003666
Dollarcoin;0.001973
Quebecoin;9.4e-05
RedCoin;0.000402
Nexus;0.034202
Money;3.1e-05
TajCoin;0.000355
Eurocoin;0.00041
PostCoin;0.012563
BumbaCoin;0.000454
Acoin;0.002786
Californium;0.002224
High Voltage;0.002044
Independent Money System;0.000428
Litecred;5.3e-05
Flaxscript;9.4e-05
Zayedcoin;0.00616
FuzzBalls;0.000385
Comet;0.002467
PosEx;0.000961
Virtacoin;2.1e-05
MustangCoin;0.00357
Emercoin;0.225567
BitQuark;0.000219
Veltor;0.020944
PLNcoin;0.000616
ARbit;0.002596
NEO;0.140422
AnarchistsPrime;0.001055
Prime-XI;0.000905
BowsCoin;0.000143
Wild Beast Block;0.103802
SongCoin;0.000295
Dollar Online;0.010136
PonziCoin;0.001138
VapersCoin;1e-05
Vertcoin;0.037712
Ethereum Classic;1.49
Einsteinium;0.001013
Infinitecoin;4e-06
ClubCoin;0.5193
President Johnson;0.020764
President Trump;0.003101
Zcash;50.04
WA Space;0.115918
Sakuracoin;5.2e-05
Burst;0.000583
Pabyosi Coin (Special);0.231732
Mooncoin;4e-06
XRP;0.006386
Cubits;9.4e-05
Francs;0.002126
First Bitcoin;0.001583
Quotient;0.001253
Storjcoin X;0.11761
Safe Exchange Coin;0.000136
Alphabit;0.000962
TeslaCoilCoin;0.105556
Aces;1e-05
Tellurion;2.1e-05
DynamicCoin;0.024281
Ubiq;0.065381
bitCNY;0.13918
Unobtanium;1.64
NavCoin;0.042203
Steem Dollars;0.990174
WhiteCoin;0.000345
Dogecoin;0.000227
E-Dinar Coin;0.924237
Gulden;0.02423
DigitalNote;7.5e-05
BitBay;0.001013
Blocknet;0.105774
SaluS;0.577428
LEOcoin;0.437518
Viacoin;0.043114
ZClassic;0.407882
SingularDTV;0.009073
Boolberry;0.088302
AurumCoin;0.135689
FairCoin;0.029652
Decred;0.461408
bitUSD;1.02
Counterparty;1.93
CloakCoin;0.255405
Lisk;0.159033
Pascal Coin;0.007129
Clams;0.914342
Primecoin;0.052039
Bytecoin;5.4e-05
CasinoCoin;0.008133
DigiByte;0.000287
Namecoin;0.252003
GameCredits;0.210002
Ethereum;9.73
ION;0.125331
Stellar;0.002554
Tao;0.002349
BitShares;0.004154
Aeon;0.146378
Feathercoin;0.006183
LBRY Credits;0.01053
PACcoin;5.8e-09
Shift;0.008662
Waves;0.23993
RevolutionVR;0.010793
Global Currency Reserve;0.034493
Pepe Cash;0.000217
Xaurum;0.10214
Verge;2.1e-05
Diamond;0.174883
Siacoin;0.000253
Crown;0.008353
Steem;0.158033
Bean Cash;3.2e-05
FirstBlood;0.060086
FLO;0.003168
ECC;2e-06
Factom;3.13
BlackCoin;0.027446
Dimecoin;2.4e-07
Myriad;0.000165
HempCoin;0.000418
Yocoin;0.032258
Augur;4.27
Golem;0.010772
PotCoin;0.017236
Pandacoin;9e-06
GridCoin;0.00659
Stratis;0.075422
Radium;0.285768
MonetaryUnit;0.000843
I/O Coin;0.39907
MaidSafeCoin;0.099135
VeriCoin;0.023598
Incent;0.067317
Circuits of Value;0.001023
Rise;0.002412
Pura;1e-05
Espers;3e-06
Synereo;0.043745
Gambit;0.278592
NewYorkCoin;4.3e-08
Omni;2.8
Ardor;0.01043
DNotes;0.004753
Novacoin;0.684825
Auroracoin;0.126247
BitSend;0.006229
SolarCoin;0.076367
NoLimitCoin;0.000355
Qwark;0.026102
FoldingCoin;0.001013
GeoCoin;0.03085
OKCash;0.008904
SIBCoin;0.114256
Litecoin;4.63
Curecoin;0.036893
Expanse;0.209686
Capricoin;0.189978
ArtByte;0.000136
Sphere;0.015317
Golos;0.057411
BitCrystals;0.115303
2GIVE;0.00038
MonaCoin;0.024143
PinkCoin;0.00048
Bitcoin Plus;1.37
Tether;1
Syndicate;0.003551
Internet of People;2.93
ExclusiveCoin;0.005158
HiCoin;0.003699
Kore;0.033072
NeosCoin;0.0658
Woodcoin;0.022959
EDRCoin;0.039588
FedoraCoin;3e-06
PIVX;0.007428
Bela;0.013309
GoldCoin;0.017557
ReddCoin;1.6e-05
Terracoin;0.004456
Memetic / PepeCoin;0.00165
Veros;0.073552
DopeCoin;0.000512
Breakout;0.019827
TransferCoin;0.004633
Karbo;0.010629
Neutron;0.000815
NuBits;1.01
CannabisCoin;0.002286
Nullex;0.000501
Universal Currency;0.002929
AudioCoin;0.000181
HunterCoin;0.011412
Argentum;0.001017
HyperStake;5.2e-05
DigixDAO;8.7
Pluton;1.68
EverGreenCoin;0.01712
DigitalPrice;6.9e-05
808Coin;0.000185
Deutsche eMark;0.001846
Zcoin;0.606988
Zetacoin;0.00223
Advanced Technology Coin;0.001121
Bitzeny;6.9e-05
AllSafe;1.2e-05
Bitcoin;1154.73
Monero;18.53
Nxt;0.006481
SOILcoin;0.002203
Asiadigicoin;0.06109
CrevaCoin;0.001028
Save and Gain;0.000125
Lykke;0.049305
Rubycoin;0.255874
Anoncoin;0.015342
Dotcoin;0.00028
MintCoin;3.2e-05
AsiaCoin;0.000404
LoMoCoin;0.022467
Stealth;0.003935
GCN Coin;1.1e-07
Sequence;0.004591
Motocoin;0.000205
B3Coin;0.008421
HEAT;0.04524
PetroDollar;0.000525
BlueCoin;0.000115
Elite;1e-06
Zeitcoin;7e-06
Bullion;0.052957
OBITS;0.05641
LiteDoge;1e-06
VeriumReserve;0.038955
Breakout Stake;0.080748
MaxCoin;0.002456
Manna;0.000611
Quark;0.001962
WorldCoin;0.005028
Nexium;0.01448
SuperCoin;0.002478
SounDAC;0.000293
RussiaCoin;0.009817
Hush;0.01224
Ixcoin;0.007541
PWR Coin;1.2e-05
BunnyCoin;5.9e-08
NobleCoin;8.1e-05
Trollcoin;4.6e-05
TeslaCoin;0.00105
Cryptonite;0.001013
e-Gulden;0.019642
Bitswift;0.054851
Pesetacoin;0.000381
SmileyCoin;6e-06
Orbitcoin;0.090853
Kobocoin;0.001886
Photon;2.9e-07
I0Coin;0.006264
PoSW Coin;0.001501
FujiCoin;2.8e-05
bitSilver;22.37
FlutterCoin;0.000185
Syscoin;0.009152
Truckcoin;0.000531
Bitmark;0.083885
TagCoin;0.038932
Canada eCoin;0.000754
Bitcloud;0.000208
bitBTC;1308.38
Advanced Internet Blocks;0.00691
TrumpCoin;0.138761
Elementrem;0.001462
bitGold;1614.43
BitBar;1.02
Phoenixcoin;0.000105
PopularCoin;9.2e-07
Moin;0.009482
Adzcoin;0.016497
IncaKoin;1.2e-05
Digitalcoin;0.00949
Bata;0.008763
Triangles;0.265175
MarteXcoin;0.012958
bitEUR;1.1
Groestlcoin;0.001485
Megacoin;0.019074
Freicoin;0.000115
Dash;16.52
Elcoin;0.034042
Bitcoin Fast;0.000185
BritCoin;0.002457
NuShares;0.000161
Startcoin;0.010959
HOdlcoin;0.001257
Gapcoin;0.00153
UltraCoin;0.002342
Piggycoin;0.00017
Synergy;0.088223
Blakecoin;0.001407
Joulecoin;0.00053
Bitcoin Scrypt;0.001534
Unitus;0.000213
Fastcoin;0.00015
Emerald Crypto;0.000415
Magi;0.015449
SpreadCoin;0.018733
PayCoin;0.002111
PutinCoin;0.000738
